id_cliente,edad,ingreso_mensual,nivel_educativo,ciudad,fecha_vinculacion,saldo_actual,cuotas_pagadas,cuotas_totales,estado_cuenta,score_externo
CLI-100300,40,5243228,Universitario,BUCARAMANGA,2020-08-15,0,18,18,Cancelado,746
CLI-100301,36,1300776,Primaria,"Pereira, Risaralda",2022-05-29,1933692,42,48,Al día,733
CLI-100302,52,3546888,Técnico,barranquilla,2017-10-21,4498372,18,36,Al día,538
CLI-100303,58,0,Tecnólogo,"Santa Marta, Magdalena",2017-01-02,2137461,35,48,Al día,510
CLI-100304,64,1751269,Secundaria,"Santa Marta, Magdalena",2019-06-15,4010570,2,12,Al día,592
CLI-100305,25,3451977,Tecnólogo,"Ibagué, Tolima",2016-11-26,4171147,17,36,Al día,538
CLI-100306,59,1583712,Secundaria,Barranqilla,2024-05-13,8665959,10,36,Al día,649
CLI-100307,38,4410377,Tecnólogo,MZL,2025-03-28,469699,3,6,Al día,437
CLI-100308,22,1741253,Primaria,SANTA MARTA,2019-10-17,0,12,12,Cancelado,793
CLI-100309,51,0,Tecnólogo,BOGOTÁ,2022-04-25,395768,4,6,Al día,474
CLI-100310,60,2761965,Tecnólogo,cucuta,2022-10-19,187884,4,6,Al día,364
CLI-100311,76,12144905,Posgrado,PEREIRA,2023-03-16,0,48,48,Cancelado,578
CLI-100312,52,8722483,Posgrado,bogota,2016-12-29,0,48,48,Cancelado,409
CLI-100313,71,5235261,Tecnólogo,CAL,2020-06-08,0,48,48,Cancelado,792
CLI-100314,69,6293238,Posgrado,MZL,2024-08-19,0,18,18,Cancelado,418
CLI-100315,26,0,Universitario,Villavicencio,2021-07-26,6966677,20,36,Al día,779
CLI-100316,64,5507889,Tecnólogo,San José de Cúcuta,2022-08-14,0,18,18,Cancelado,672
CLI-100317,74,1051118,Secundaria,"Villavicencio, Meta",2018-01-10,988919,2,12,Al día,533
CLI-100318,19,0,Universitario,Bogotá,2015-07-20,4046960,1,12,Al día,671
CLI-100319,54,1550571,Secundaria,"Villavicencio, Meta",2021-11-23,6671081,12,36,Al día,574
CLI-100320,54,2530714,Tecnólogo,Bucaramanga,2015-11-06,13362375,4,36,Moroso,484
CLI-100321,47,4520067,Universitario,Villavo,2017-03-24,3067407,25,36,Al día,476
CLI-100322,34,10494684,Posgrado,villavicencio,2021-11-25,0,6,6,Cancelado,782
CLI-100323,58,0,Universitario,Villavo,2022-04-06,5065209,6,18,Moroso,
CLI-100324,20,1180865,Primaria,Ibague,2015-05-19,13821238,10,36,Moroso,428
CLI-100325,59,2535276,Secundaria,SMR,2021-07-24,0,12,12,Cancelado,750
CLI-100326,38,8935734,Universitario,MZL,2022-06-11,8083123,28,48,Al día,374
CLI-100327,37,1869486,Secundaria,Cartagena de Indias,2019-03-24,11474430,6,24,Moroso,470
CLI-100328,45,3867186,Universitario,Barranqilla,2024-04-26,5831417,11,24,Al día,562
CLI-100329,37,1713359,Secundaria,MZL,2024-02-17,0,6,6,Cancelado,839
CLI-100330,73,5178236,Tecnólogo,IBAGUÉ,2025-01-15,4768706,7,18,Al día,488
CLI-100331,33,3069226,Técnico,BAQ,2023-03-18,2194399,15,24,Al día,793
CLI-100332,26,0,Universitario,cartagena,2016-12-01,2462206,8,24,Al día,552
CLI-100333,70,0,Técnico,Cúcuta,2015-11-05,1680519,8,12,Al día,466
CLI-100334,44,1107348,Primaria,ibague,2021-03-09,2311475,16,24,Al día,648
CLI-100335,25,0,Tecnólogo,Manizales,2018-06-21,2157256,5,18,Al día,449
CLI-100336,58,1817371,Secundaria,manizales,2020-10-01,0,18,18,Cancelado,650
CLI-100337,22,1870982,Secundaria,Pereira,2024-05-11,611667,1,6,Al día,839
CLI-100338,18,0,Secundaria,B/manga,2015-07-09,1757537,40,48,Al día,554
CLI-100339,25,0,Secundaria,cali,2021-03-21,1538007,2,6,Al día,553
CLI-100340,48,3431110,Universitario,CALI,2019-08-09,0,36,36,Cancelado,605
CLI-100341,73,2828751,Universitario,"Bogotá, Colombia",2018-07-21,5855404,3,18,Al día,570
CLI-100342,59,1674534,Secundaria,medellin,2023-04-13,0,36,36,Cancelado,822
CLI-100343,49,0,Técnico,San José de Cúcuta,2019-01-18,1671738,8,18,Al día,665
CLI-100344,71,0,Técnico,cali,2017-02-20,6020754,15,48,Al día,532
CLI-100345,34,4465315,Universitario,"Cartagena, Bolívar",2016-11-18,335982,3,6,Al día,495
CLI-100346,18,0,Secundaria,manizales,2015-09-04,1627923,13,18,Al día,473
CLI-100347,32,3784163,Posgrado,CALI,2018-02-10,5252587,23,36,Al día,539
CLI-100348,30,0,Secundaria,"Bucaramanga, Santander",2017-04-02,9977095,12,48,Al día,502
CLI-100349,56,0,Técnico,BAQ,2016-11-20,6483208,6,18,Moroso,494
CLI-100350,57,3240838,Secundaria,CALI,2025-05-15,10572783,6,36,Al día,494
CLI-100351,0,900000,Técnico,CTG,2018-06-19,6286987,20,48,Al día,737
CLI-100352,67,5075508,Tecnólogo,manizales,2021-01-18,8324061,28,48,Al día,354
CLI-100353,65,2889492,Técnico,Cucuta,2016-09-28,4491969,5,18,Al día,373
CLI-100354,57,2109567,Tecnólogo,BOG,2020-10-02,1569611,14,24,Al día,598
CLI-100355,58,14750870,Posgrado,Manizales,2018-07-15,0,24,24,Cancelado,698
CLI-100356,48,2560449,Tecnólogo,PEI,2015-11-09,1637867,10,18,Al día,
CLI-100357,76,3178150,Técnico,cartagena,2018-03-07,11008132,8,36,Al día,693
CLI-100358,61,4605615,Técnico,cartagena,2021-08-11,10862245,10,36,Al día,478
CLI-100359,20,0,Tecnólogo,Barranqilla,2018-05-25,1150482,14,6,Moroso,474
CLI-100360,19,4755279,Tecnólogo,"Pereira, Risaralda",2023-12-16,0,6,6,Cancelado,781
CLI-100361,26,0,Técnico,cucuta,2020-08-02,19246800,3,36,Moroso,477
CLI-100362,55,0,Primaria,ibague,2020-01-25,5603541,11,48,Al día,570
CLI-100363,78,0,Tecnólogo,bogota,2016-05-02,9428329,18,48,Moroso,362
CLI-100364,45,3810657,Universitario,villavicencio,2017-05-17,0,18,18,Cancelado,831
CLI-100365,39,4881585,Universitario,manizales,2018-05-29,4981666,24,36,Al día,399
CLI-100366,32,0,Universitario,"Bucaramanga, Santander",2020-12-09,7613958,11,36,Al día,440
CLI-100367,47,5559309,Posgrado,cali,2018-08-29,0,48,48,Cancelado,731
CLI-100368,50,0,Secundaria,CARTAGENA,2017-08-05,8445333,6,36,Moroso,430
CLI-100369,34,0,Universitario,"Ibagué, Tolima",2018-12-07,3236573,33,48,Al día,646
CLI-100370,2,2676755,Tecnólogo,IBAGUÉ,2017-11-17,4490991,14,24,Al día,678
CLI-100371,69,0,Primaria,"Barranquilla, Atlántico",2019-09-17,9073383,18,48,Moroso,
CLI-100372,47,4934091,Tecnólogo,cartagena,2017-07-28,2194588,8,24,Al día,802
CLI-100373,54,0,Tecnólogo,Cali,2017-05-20,829985,4,6,Al día,805
CLI-100374,0,0,Secundaria,"Ibagué, Tolima",2022-08-05,1620448,2,6,Moroso,481
CLI-100375,79,1920313,Secundaria,Bogotá,2020-01-14,14075269,8,48,Al día,801
CLI-100376,37,0,Secundaria,villavicencio,2019-01-06,1793003,11,18,Al día,540
CLI-100377,63,0,Universitario,Cucuta,2022-12-01,6346873,7,24,Al día,518
CLI-100378,78,0,Tecnólogo,CARTAGENA,2022-03-26,1546804,1,6,Al día,547
CLI-100379,48,4402307,Universitario,"Medellín, Colombia",2021-05-27,1581066,22,36,Al día,673
CLI-100380,34,2937420,Tecnólogo,PEI,2017-09-02,544945,4,6,Al día,625
CLI-100381,60,8888745,Posgrado,VILLAVICENCIO,2019-10-29,1689530,22,36,Al día,353
CLI-100382,36,1876903,Secundaria,SMR,2022-06-20,3269360,4,24,Al día,730
CLI-100383,74,0,Técnico,PEREIRA,2015-12-14,1720383,13,18,Al día,597
CLI-100384,23,2509761,Tecnólogo,San José de Cúcuta,2024-07-05,11630511,2,48,Moroso,307
CLI-100385,60,1434651,Primaria,Cali,2015-12-03,1740070,11,18,Al día,781
CLI-100386,58,2304322,Tecnólogo,cartagena,2018-11-20,1622331,19,24,Al día,633
CLI-100387,65,5463747,Universitario,B/quilla,2024-04-19,0,12,12,Cancelado,806
CLI-100388,3,0,Universitario,B/manga,2018-02-08,4498106,14,24,Al día,378
CLI-100389,42,0,Universitario,San José de Cúcuta,2019-02-01,2750459,15,24,Al día,568
CLI-100390,3,0,Técnico,BOG,2022-03-27,11060153,5,24,Moroso,376
CLI-100391,33,2958454,Secundaria,Medellin,2024-11-29,3655163,9,36,Al día,500
CLI-100392,51,4024066,Tecnólogo,MZL,2015-11-16,4207363,24,36,Al día,308
CLI-100393,53,2145131,Secundaria,BARRANQUILLA,2020-04-09,3663295,21,18,Al día,617
CLI-100394,2,0,Secundaria,Bogotá D.C.,2025-01-20,4301269,10,24,Al día,462
CLI-100395,77,2856526,Tecnólogo,Ibague,2022-03-22,877820,6,12,Al día,489
CLI-100396,68,2676222,Técnico,Villavo,2019-07-08,0,6,6,Cancelado,643
CLI-100397,26,1840804,Tecnólogo,IBAGUÉ,2021-07-01,736074,10,12,Al día,754
CLI-100398,21,0,Tecnólogo,pereira,2015-11-09,1539435,13,18,Al día,636
CLI-100399,68,2510438,Técnico,"Villavicencio, Meta",2024-07-25,802538,31,36,Al día,721
CLI-100400,36,1697772,Secundaria,BARRANQUILLA,2015-09-27,2035693,3,12,Moroso,492
CLI-100401,61,0,Técnico,BGA,2023-11-29,563532,7,12,Al día,495
CLI-100402,60,0,Secundaria,"Cartagena, Bolívar",2017-04-11,1143999,3,6,Al día,638
CLI-100403,42,0,Universitario,ibague,2024-09-06,1685286,5,12,Al día,699
CLI-100404,32,2762101,Tecnólogo,cucuta,2023-07-22,21435309,2,48,Moroso,
CLI-100405,19,2366524,Técnico,santa marta,2016-11-01,2898775,3,12,Al día,507
CLI-100406,76,900000,Tecnólogo,BARRANQUILLA,2023-07-27,607657,1,6,Al día,669
CLI-100407,70,0,Tecnólogo,Cartagena,2018-09-25,822330,1,6,Al día,
CLI-100408,30,3828022,Universitario,MANIZALES,2016-03-28,2106054,3,18,Al día,681
CLI-100409,50,2044941,Tecnólogo,SMR,2018-03-21,0,36,36,Cancelado,795
CLI-100410,45,0,Secundaria,SMR,2022-07-18,3001171,2,12,Al día,523
CLI-100411,31,2807071,Secundaria,"Villavicencio, Meta",2024-08-06,0,6,6,Cancelado,757
CLI-100412,26,0,Universitario,PEI,2015-09-10,847355,15,24,Al día,813
CLI-100413,61,0,Universitario,"Cali, Valle",2019-07-01,2031894,6,18,Al día,655
CLI-100414,39,0,Primaria,MANIZALES,2024-08-29,6957111,1,18,Moroso,
CLI-100415,69,3593660,Técnico,SMR,2017-04-04,931494,6,12,Al día,520
CLI-100416,39,1767155,Secundaria,CAL,2015-04-10,2333500,11,18,Al día,830
CLI-100417,61,0,Tecnólogo,"Bogotá, Colombia",2019-04-24,3294690,7,24,Al día,679
CLI-100418,72,1282579,Secundaria,manizales,2017-03-26,7296039,1,24,Moroso,358
CLI-100419,72,1987240,Universitario,BAQ,2022-04-03,6155295,4,18,Al día,695
CLI-100420,76,0,Universitario,ibague,2018-02-07,2000105,5,18,Al día,413
CLI-100421,45,0,Secundaria,"Manizales, Caldas",2018-07-09,1955577,2,6,Moroso,
CLI-100422,60,0,Tecnólogo,santa marta,2020-09-29,4683112,21,48,Al día,474
CLI-100423,53,0,Tecnólogo,"Cali, Colombia",2019-01-15,2114465,14,36,Al día,433
CLI-100424,0,0,Secundaria,CARTAGENA,2015-12-03,10729304,0,18,Moroso,
CLI-100425,70,5173291,Universitario,BOG,2022-03-05,1561972,12,24,Al día,762
CLI-100426,34,0,Primaria,bucaramanga,2023-07-31,1138081,8,12,Al día,714
CLI-100427,60,5746300,Universitario,cartagena,2023-07-29,601172,1,6,Al día,363
CLI-100428,69,4049656,Tecnólogo,bucaramanga,2020-11-18,0,18,18,Cancelado,483
CLI-100429,74,900000,Secundaria,"Medellín, Colombia",2019-11-10,5103402,34,48,Al día,599
CLI-100430,70,2842689,Tecnólogo,Cali,2020-01-20,0,24,24,Cancelado,791
CLI-100431,68,7749422,Posgrado,Bogotá,2020-06-23,0,36,36,Cancelado,449
CLI-100432,63,900000,Secundaria,Sta Marta,2019-11-22,0,24,24,Cancelado,708
CLI-100433,28,0,Universitario,SANTA MARTA,2020-11-01,1385653,8,12,Al día,834
CLI-100434,28,0,Posgrado,BARRANQUILLA,2022-08-13,1705909,6,12,Al día,426
CLI-100435,55,4110597,Técnico,MANIZALES,2022-06-01,1713825,5,12,Al día,489
CLI-100436,28,2867753,Tecnólogo,cucuta,2018-10-02,444501,4,6,Al día,474
CLI-100437,24,2888334,Tecnólogo,"Bucaramanga, Santander",2024-10-10,18500102,3,48,Moroso,421
CLI-100438,76,954688,Primaria,B/quilla,2018-02-11,5181613,14,36,Al día,654
CLI-100439,76,0,Universitario,PEREIRA,2021-05-17,1316658,2,6,Moroso,
CLI-100440,48,5200557,Tecnólogo,Cartagena,2023-06-14,0,24,24,Cancelado,827
CLI-100441,42,0,Universitario,pereira,2016-12-12,2039341,42,48,Al día,717
CLI-100442,64,5671866,Universitario,santa marta,2020-01-01,0,12,12,Cancelado,837
CLI-100443,61,1817215,Tecnólogo,Ibagué,2021-04-26,4372238,11,24,Al día,586
CLI-100444,39,1003018,Secundaria,CALI,2017-06-07,7765099,16,48,Al día,591
CLI-100445,41,3028162,Tecnólogo,cartagena,2022-06-23,0,18,18,Cancelado,832
CLI-100446,46,0,Secundaria,bucaramanga,2019-04-30,3363035,13,24,Al día,376
CLI-100447,63,4051929,Universitario,Med.,2024-09-16,9102103,0,24,Moroso,
CLI-100448,36,952991,Secundaria,VILLAVICENCIO,2022-01-09,1526487,2,12,Al día,599
CLI-100449,44,7052601,Universitario,Ibagué,2015-10-27,788342,2,6,Al día,
CLI-100450,30,0,Tecnólogo,Santa Marta,2023-02-04,2395132,21,48,Al día,508
CLI-100451,45,0,Secundaria,Bogota,2025-02-18,6693176,2,12,Moroso,391
CLI-100452,74,1683963,Secundaria,BOG,2024-04-15,21665570,0,36,Moroso,460
CLI-100453,49,6431578,Universitario,Ibagué,2021-07-23,1771384,8,12,Al día,309
CLI-100454,3,0,Primaria,cali,2025-05-30,2475576,30,48,Al día,776
CLI-100455,33,0,Técnico,PEREIRA,2017-02-28,3757091,12,36,Al día,439
CLI-100456,74,11686237,Posgrado,"Manizales, Caldas",2019-11-01,0,6,6,Cancelado,779
CLI-100457,52,0,Secundaria,B/manga,2017-09-04,1056748,3,6,Al día,632
CLI-100458,52,3140116,Tecnólogo,santa marta,2017-01-12,3053342,1,6,Moroso,
CLI-100459,34,2414388,Secundaria,"Santa Marta, Magdalena",2019-02-22,0,24,24,Cancelado,828
CLI-100460,53,2671842,Tecnólogo,MZL,2020-07-04,1689327,20,24,Al día,714
CLI-100461,58,1423746,Primaria,Bogotá D.C.,2020-01-03,0,12,12,Cancelado,688
CLI-100462,56,2907331,Secundaria,"Medellín, Colombia",2017-10-08,3553782,7,18,Al día,675
CLI-100463,0,1659860,Secundaria,CALI,2016-05-31,3441812,5,24,Al día,788
CLI-100464,25,2673904,Secundaria,CAL,2016-07-04,4745835,1,12,Al día,366
CLI-100465,24,0,Secundaria,"Cali, Colombia",2021-10-26,3247805,27,48,Al día,754
CLI-100466,43,4149216,Técnico,CALI,2024-10-10,799984,1,6,Al día,343
CLI-100467,25,2050979,Universitario,Med.,2024-04-25,17249075,11,48,Moroso,
CLI-100468,37,8432274,Posgrado,bogota,2016-01-06,3567951,2,12,Al día,307
CLI-100469,41,0,Primaria,PEI,2022-09-08,1714171,1,6,Al día,703
CLI-100470,61,1183824,Técnico,barranquilla,2016-11-03,4755529,0,18,Moroso,413
CLI-100471,31,3457604,Tecnólogo,VILLAVICENCIO,2015-04-29,5935544,23,48,Al día,598
CLI-100472,22,1926418,Tecnólogo,Bta,2023-02-12,713292,7,12,Al día,653
CLI-100473,65,3668814,Universitario,Cucuta,2022-11-08,416346,5,6,Al día,610
CLI-100474,68,2084817,Secundaria,cali,2022-10-23,5878388,20,18,Al día,651
CLI-100475,50,13688524,Posgrado,Sta Marta,2024-08-02,0,36,36,Cancelado,529
CLI-100476,79,5418165,Universitario,bucaramanga,2025-04-22,841333,10,12,Al día,446
CLI-100477,43,0,Universitario,Ibague,2021-03-13,14110490,2,36,Moroso,
CLI-100478,18,4733804,Universitario,BAQ,2024-09-11,1606734,9,24,Al día,502
CLI-100479,63,2117179,Técnico,pereira,2023-06-14,402484,5,6,Al día,629
CLI-100480,32,2359156,Secundaria,"Pereira, Risaralda",2017-01-27,895268,2,6,Al día,627
CLI-100481,56,4020565,Universitario,CALI,2023-10-30,0,18,18,Cancelado,749
CLI-100482,18,900000,Secundaria,CARTAGENA,2015-02-04,7249135,7,36,Al día,582
CLI-100483,19,900000,Secundaria,MANIZALES,2023-04-13,8720207,5,24,Moroso,411
CLI-100484,72,1821801,Técnico,Manizales,2017-11-26,1160372,8,12,Al día,745
CLI-100485,29,2685114,Universitario,SMR,2021-08-01,12321428,11,36,Moroso,652
CLI-100486,32,0,Tecnólogo,SMR,2015-02-25,4561237,12,48,Al día,447
CLI-100487,72,0,Universitario,Pereira,2018-04-30,1133027,16,24,Al día,
CLI-100488,1,0,Secundaria,CALI,2018-04-05,1743866,5,12,Al día,544
CLI-100489,30,2631732,Tecnólogo,"Villavicencio, Meta",2019-10-01,366426,5,6,Al día,657
CLI-100490,37,0,Técnico,Sta Marta,2025-06-26,4989014,8,24,Al día,423
CLI-100491,23,1647252,Secundaria,VILLAVICENCIO,2022-04-18,1434938,10,24,Al día,776
CLI-100492,72,9831817,Posgrado,Cali,2019-04-07,0,18,18,Cancelado,655
CLI-100493,3,1777051,Secundaria,B/quilla,2016-09-12,1732526,6,12,Al día,
CLI-100494,68,3347171,Técnico,San José de Cúcuta,2016-10-29,7886560,11,36,Al día,614
CLI-100495,78,0,Universitario,barranquilla,2018-03-27,4413051,8,18,Al día,431
CLI-100496,47,0,Técnico,BOGOTÁ,2023-08-05,6676486,6,36,Al día,531
CLI-100497,62,1262088,Tecnólogo,Bucaramanga,2024-06-11,851795,26,36,Al día,805
CLI-100498,45,0,Secundaria,SANTA MARTA,2015-09-30,1567455,16,24,Al día,667
CLI-100499,77,4287345,Universitario,bogota,2021-03-07,0,18,18,Cancelado,681
CLI-100500,76,3594918,Tecnólogo,medellín,2022-03-15,1664870,2,6,Al día,502
CLI-100501,76,11177304,Posgrado,Villavicencio,2016-02-17,0,36,36,Cancelado,
CLI-100502,58,1017411,Secundaria,Medellin,2022-04-12,6188204,4,18,Al día,556
CLI-100503,44,2876014,Tecnólogo,SMR,2018-09-24,1943254,12,18,Al día,359
CLI-100504,32,4181507,Técnico,"Barranquilla, Atlántico",2016-12-06,0,12,12,Cancelado,748
CLI-100505,70,3055277,Técnico,manizales,2018-08-18,0,12,12,Cancelado,598
CLI-100506,40,3529196,Técnico,B/quilla,2023-02-05,1620663,26,24,Al día,571
CLI-100507,52,939415,Técnico,Cúcuta,2024-03-04,1953581,4,24,Al día,401
CLI-100508,0,0,Universitario,MANIZALES,2017-12-07,1361193,12,18,Al día,355
CLI-100509,19,9717587,Posgrado,barranquilla,2021-02-19,0,36,36,Cancelado,756
CLI-100510,26,4324199,Posgrado,Santiago de Cali,2021-06-13,0,24,24,Cancelado,689
CLI-100511,46,900000,Primaria,Cúcuta,2025-05-24,5753637,5,18,Moroso,524
CLI-100512,62,1490153,Secundaria,MZL,2017-11-09,13820575,3,24,Moroso,413
CLI-100513,35,2853021,Secundaria,Cali,2016-03-22,1448170,34,48,Al día,527
CLI-100514,54,0,Universitario,Ibague,2024-03-23,4661793,2,18,Al día,669
CLI-100515,52,1809575,Técnico,BOG,2025-05-08,11921980,3,24,Moroso,376
CLI-100516,55,4037324,Universitario,Santa Marta,2017-06-19,5786094,13,48,Al día,553
CLI-100517,71,0,Secundaria,Bucaramanga,2015-07-11,4136464,4,24,Moroso,384
CLI-100518,79,0,Tecnólogo,Barranquilla,2023-06-15,9161634,18,48,Al día,500
CLI-100519,57,3306486,Universitario,Ibague,2015-01-01,1752367,28,36,Al día,849
CLI-100520,33,0,Técnico,CAL,2018-06-24,1908017,1,6,Moroso,
CLI-100521,54,2811468,Tecnólogo,BGA,2024-10-09,0,24,24,Cancelado,784
CLI-100522,40,4241201,Universitario,pereira,2019-07-05,15517155,10,48,Al día,332
CLI-100523,73,6103201,Posgrado,BARRANQUILLA,2017-11-30,0,12,12,Cancelado,501
CLI-100524,74,0,Universitario,Bogota,2025-02-20,481125,7,12,Al día,462
CLI-100525,40,2467618,Secundaria,IBAGUÉ,2020-11-14,10529992,6,36,Al día,374
CLI-100526,36,0,Secundaria,"Cartagena, Bolívar",2015-09-22,1610667,3,12,Al día,725
CLI-100527,55,0,Universitario,CTG,2016-08-23,2259089,5,12,Al día,569
CLI-100528,51,3016717,Tecnólogo,barranquilla,2021-11-20,246700,10,12,Al día,769
CLI-100529,48,0,Tecnólogo,Manizales,2017-10-03,1074287,16,12,Al día,501
CLI-100530,55,900000,Técnico,Cucuta,2020-05-11,6207680,10,36,Moroso,486
CLI-100531,64,5283779,Tecnólogo,cartagena,2016-08-19,0,36,36,Cancelado,814
CLI-100532,51,0,Tecnólogo,Pereira,2016-10-11,792798,29,36,Al día,615
CLI-100533,29,3646956,Universitario,B/manga,2020-09-30,733471,6,12,Al día,670
CLI-100534,79,0,Técnico,barranquilla,2020-03-27,5701434,9,24,Al día,409
CLI-100535,34,1729017,Técnico,B/manga,2024-02-14,1982009,28,36,Al día,492
CLI-100536,78,1809670,Técnico,Pereira,2020-12-22,3906217,5,36,Al día,514
CLI-100537,66,7603100,Universitario,"Pereira, Risaralda",2020-12-11,2889998,0,6,Moroso,
CLI-100538,32,1371642,Secundaria,Medellin,2020-05-03,16493066,2,48,Moroso,453
CLI-100539,32,3037568,Universitario,B/quilla,2018-03-27,0,36,36,Cancelado,848
CLI-100540,36,1279711,Primaria,CAL,2017-10-17,2980930,24,48,Al día,592
CLI-100541,64,2431453,Secundaria,BUCARAMANGA,2023-12-11,3172329,8,36,Al día,
CLI-100542,77,5544063,Universitario,Barranquilla,2021-08-24,0,6,6,Cancelado,709
CLI-100543,55,0,Tecnólogo,SANTA MARTA,2023-11-09,648896,4,6,Al día,
CLI-100544,49,1032185,Técnico,Bogotá,2015-07-25,1973547,3,12,Al día,421
CLI-100545,41,8471246,Posgrado,CÚCUTA,2022-04-29,0,24,24,Cancelado,612
CLI-100546,34,1224217,Primaria,Santa Marta,2020-05-03,1634894,14,18,Al día,668
CLI-100547,39,945234,Primaria,"Cali, Colombia",2021-10-09,1224120,25,24,Al día,
CLI-100548,43,0,Primaria,B/manga,2018-08-23,6195705,2,12,Moroso,
CLI-100549,30,5169359,Universitario,cali,2015-06-15,3677593,3,12,Al día,686
CLI-100550,44,9178016,Posgrado,Santa Marta,2018-06-26,768642,9,12,Al día,449
CLI-100551,0,1400872,Secundaria,BGA,2021-08-10,1742957,18,24,Al día,764
CLI-100552,54,4152473,Técnico,IBAGUÉ,2016-03-12,0,36,36,Cancelado,665
CLI-100553,34,0,Técnico,cucuta,2015-01-14,7036020,2,18,Al día,454
CLI-100554,69,0,Secundaria,Cartagena,2015-03-24,10111961,12,48,Al día,458
CLI-100555,18,0,Tecnólogo,bucaramanga,2020-05-03,5747322,23,36,Al día,481
CLI-100556,43,1235800,Secundaria,medellin,2021-10-10,473861,15,18,Al día,392
CLI-100557,34,4247008,Tecnólogo,CTG,2016-05-20,0,24,24,Cancelado,539
CLI-100558,74,0,Universitario,Bogotá,2017-04-27,1077730,10,18,Al día,414
CLI-100559,60,2896755,Secundaria,"Manizales, Caldas",2018-06-27,1475388,1,6,Al día,447
CLI-100560,74,6926997,Posgrado,villavicencio,2021-05-17,0,48,48,Cancelado,787
CLI-100561,42,1049763,Secundaria,Bogotá,2021-10-28,4519219,24,36,Al día,585
CLI-100562,58,2518829,Secundaria,medellín,2022-07-04,5741698,10,36,Al día,389
CLI-100563,50,3495232,Técnico,Med.,2022-04-01,1850218,6,12,Al día,637
CLI-100564,28,0,Secundaria,medellín,2017-10-30,2143707,15,36,Al día,654
CLI-100565,18,1364448,Técnico,PEREIRA,2020-01-13,5766800,22,48,Al día,650
CLI-100566,43,0,Primaria,Manizales,2023-12-20,446581,9,12,Al día,551
CLI-100567,56,4528546,Técnico,VILLAVICENCIO,2024-03-26,0,6,6,Cancelado,817
CLI-100568,54,2768041,Tecnólogo,SMR,2024-02-07,0,36,36,Cancelado,840
CLI-100569,34,3131223,Tecnólogo,Villavicencio,2021-05-25,4510334,9,24,Al día,462
CLI-100570,67,0,Universitario,Cúcuta,2018-04-12,7074641,5,24,Moroso,318
CLI-100571,35,3741195,Tecnólogo,MANIZALES,2015-06-30,0,12,12,Cancelado,543
CLI-100572,53,2889387,Secundaria,Bta,2022-10-23,1331236,31,36,Al día,674
CLI-100573,39,1925478,Secundaria,Ibague,2017-07-24,513070,15,18,Al día,724
CLI-100574,78,0,Posgrado,Bogotá D.C.,2021-01-18,2393470,4,12,Al día,375
CLI-100575,55,2854235,Secundaria,VILLAVICENCIO,2022-02-11,2546221,11,18,Al día,
